gene_stable_id,gene_type,gene_name,hgnc_name,hgnc_id
ENSG00000205105,processed_pseudogene,COX17P1,COX17P1,HGNC:24341
ENSG00000185834,processed_pseudogene,RPL12P4,RPL12P4,HGNC:16587
ENSG00000230243,processed_pseudogene,FKBP1AP3,FKBP1AP3,HGNC:3716
ENSG00000236852,processed_pseudogene,SSBL2P,SSBL2P,HGNC:54972
ENSG00000235166,lncRNA,LINC01440,LINC01440,HGNC:50762
ENSG00000288186,protein_coding,PPP1R27,PPP1R27,HGNC:16813
ENSG00000288173,protein_coding,,,
ENSG00000229731,processed_pseudogene,,,
ENSG00000237926,unprocessed_pseudogene,,,
ENSG00000288295,protein_coding,MCTS1,MCTS1,HGNC:23357
ENSG00000080618,protein_coding,CPB2,CPB2,HGNC:2300
ENSG00000268994,protein_coding,FAM236B,FAM236B,HGNC:52640
ENSG00000288440,protein_coding,,,
ENSG00000124479,protein_coding,NDP,NDP,HGNC:7678
ENSG00000288128,protein_coding,,,
ENSG00000288517,protein_coding,,,
ENSG00000288405,protein_coding,,,
ENSG00000230797,protein_coding,YY2,YY2,HGNC:31684
ENSG00000286587,lncRNA,,,
ENSG00000230926,unprocessed_pseudogene,,,
ENSG00000149531,unprocessed_pseudogene,FRG1BP,FRG1BP,HGNC:15792
ENSG00000288188,protein_coding,,,
ENSG00000233833,processed_pseudogene,ETF1P3,ETF1P3,HGNC:3480
ENSG00000227261,processed_pseudogene,YWHAZP7,YWHAZP7,HGNC:39028
ENSG00000288364,protein_coding,NDN,NDN,HGNC:7675
ENSG00000165169,protein_coding,DYNLT3,DYNLT3,HGNC:11694
ENSG00000288448,lncRNA,,,
ENSG00000234087,processed_pseudogene,,,
ENSG00000275437,lncRNA,,,
ENSG00000225106,lncRNA,,,
ENSG00000101193,protein_coding,GID8,GID8,HGNC:15857
ENSG00000288368,protein_coding,C1GALT1C1,C1GALT1C1,HGNC:24338
ENSG00000225269,lncRNA,LINC00705,LINC00705,HGNC:27874
ENSG00000179253,lncRNA,,,
ENSG00000288412,processed_pseudogene,H3P46,H3P46,HGNC:54474
ENSG00000288226,processed_pseudogene,GLRX5P1,GLRX5P1,HGNC:55062
ENSG00000277975,unprocessed_pseudogene,CSTP2,CSTP2,HGNC:2487
ENSG00000232121,lncRNA,,,
ENSG00000288466,protein_coding,CT47B1,CT47B1,HGNC:33293
ENSG00000287752,lncRNA,,,
ENSG00000136167,protein_coding,LCP1,LCP1,HGNC:6528
ENSG00000203266,lncRNA,,,
ENSG00000288328,processed_pseudogene,,,
ENSG00000230843,lncRNA,,,
ENSG00000277499,processed_pseudogene,,,
ENSG00000288273,protein_coding,CT47A6,CT47A6,HGNC:33287
ENSG00000227912,lncRNA,,,
ENSG00000231934,lncRNA,FAM242A,FAM242A,HGNC:51597
ENSG00000147081,protein_coding,AKAP4,AKAP4,HGNC:374
ENSG00000228291,processed_pseudogene,ARL4AP3,ARL4AP3,HGNC:52372
ENSG00000178462,protein_coding,TUBAL3,TUBAL3,HGNC:23534
ENSG00000288477,protein_coding,CT47A4,CT47A4,HGNC:33285
ENSG00000277373,lncRNA,,,
ENSG00000124225,protein_coding,PMEPA1,PMEPA1,HGNC:14107
ENSG00000288251,processed_pseudogene,,,
ENSG00000288363,protein_coding,CT47A1,CT47A1,HGNC:33282
ENSG00000287848,lncRNA,,,
ENSG00000271251,processed_pseudogene,,,
ENSG00000288197,processed_pseudogene,,,
ENSG00000213994,lncRNA,,,
ENSG00000288220,processed_pseudogene,CBLL1P1,CBLL1P1,HGNC:55074
ENSG00000261715,lncRNA,LINC01477,LINC01477,HGNC:51119
ENSG00000185736,protein_coding,ADARB2,ADARB2,HGNC:227
ENSG00000288118,protein_coding,GLUD2,GLUD2,HGNC:4336
ENSG00000243516,processed_pseudogene,RPL12P40,RPL12P40,HGNC:36439
ENSG00000288140,lncRNA,,,
ENSG00000267140,protein_coding,,,
ENSG00000285748,lncRNA,,,
ENSG00000264131,lncRNA,,,
ENSG00000286716,lncRNA,,,
ENSG00000265781,lncRNA,,,
ENSG00000279433,TEC,,,
ENSG00000286328,lncRNA,,,
ENSG00000150656,protein_coding,CNDP1,CNDP1,HGNC:20675
ENSG00000069535,protein_coding,MAOB,MAOB,HGNC:6834
ENSG00000280450,TEC,,,
ENSG00000226990,lncRNA,,,
ENSG00000238266,lncRNA,LINC00707,LINC00707,HGNC:44691
ENSG00000183844,protein_coding,FAM3B,FAM3B,HGNC:1253
ENSG00000270792,lncRNA,,,
ENSG00000236990,lncRNA,,,
ENSG00000232170,lncRNA,LINC00708,LINC00708,HGNC:44694
ENSG00000101365,protein_coding,IDH3B,IDH3B,HGNC:5385
ENSG00000224788,lncRNA,LINC02670,LINC02670,HGNC:54156
ENSG00000234306,lncRNA,,,
ENSG00000230014,lncRNA,LINC00709,LINC00709,HGNC:44700
ENSG00000233117,lncRNA,LINC00702,LINC00702,HGNC:44676
ENSG00000279175,lncRNA,,,
ENSG00000225664,processed_pseudogene,YWHAZP8,YWHAZP8,HGNC:39029
ENSG00000213754,processed_pseudogene,KPNA4P1,KPNA4P1,HGNC:54976
ENSG00000100360,protein_coding,IFT27,IFT27,HGNC:18626
ENSG00000155659,protein_coding,VSIG4,VSIG4,HGNC:17032
ENSG00000230573,lncRNA,LINC02639,LINC02639,HGNC:54122
ENSG00000272436,processed_pseudogene,CUX2P1,CUX2P1,HGNC:33694
ENSG00000225053,processed_pseudogene,PRPF38AP1,PRPF38AP1,HGNC:44692
ENSG00000285845,lncRNA,,,
ENSG00000287120,lncRNA,,,
ENSG00000134463,protein_coding,ECHDC3,ECHDC3,HGNC:23489
ENSG00000267456,processed_pseudogene,,,
ENSG00000268566,lncRNA,,,
ENSG00000215475,protein_coding,SIAH3,SIAH3,HGNC:30553
ENSG00000273584,lncRNA,,,
ENSG00000267399,lncRNA,,,
ENSG00000286976,lncRNA,,,
ENSG00000212743,lncRNA,LINC02656,LINC02656,HGNC:54142
ENSG00000231817,lncRNA,LINC01198,LINC01198,HGNC:49598
ENSG00000264869,lncRNA,,,
ENSG00000286687,lncRNA,,,
ENSG00000231039,lncRNA,,,
ENSG00000267664,processed_pseudogene,RPL17P45,RPL17P45,HGNC:35618
ENSG00000228318,lncRNA,,,
ENSG00000265980,lncRNA,,,
ENSG00000207503,snoRNA,,,
ENSG00000278532,lncRNA,,,
ENSG00000232806,lncRNA,,,
ENSG00000278330,lncRNA,,,
ENSG00000151465,protein_coding,CDC123,CDC123,HGNC:16827
ENSG00000264236,processed_pseudogene,,,
ENSG00000287689,lncRNA,,,
ENSG00000154734,protein_coding,ADAMTS1,ADAMTS1,HGNC:217
ENSG00000186814,protein_coding,ZSCAN30,ZSCAN30,HGNC:33517
ENSG00000280383,lncRNA,,,
ENSG00000286381,lncRNA,,,
ENSG00000229168,processed_pseudogene,RPL19P20,RPL19P20,HGNC:35713
ENSG00000102221,protein_coding,JADE3,JADE3,HGNC:22982
ENSG00000100311,protein_coding,PDGFB,PDGFB,HGNC:8800
ENSG00000264232,lncRNA,LINC01916,LINC01916,HGNC:52735
ENSG00000274214,processed_pseudogene,,,
ENSG00000278911,lncRNA,,,
ENSG00000128791,protein_coding,TWSG1,TWSG1,HGNC:12429
ENSG00000271774,lncRNA,,,
ENSG00000275401,lncRNA,,,
ENSG00000173988,protein_coding,LRRC63,LRRC63,HGNC:34296
ENSG00000238194,lncRNA,PHACTR3-AS1,PHACTR3-AS1,HGNC:40727
ENSG00000231005,processed_pseudogene,RPL39P39,RPL39P39,HGNC:36514
ENSG00000225417,lncRNA,,,
ENSG00000288407,protein_coding,CCDC33,CCDC33,HGNC:26552
ENSG00000277270,lncRNA,,,
ENSG00000264278,lncRNA,ZNF236-DT,ZNF236-DT,HGNC:53779
ENSG00000259779,lncRNA,LINC01922,LINC01922,HGNC:52741
ENSG00000186732,protein_coding,MPPED1,MPPED1,HGNC:1306
ENSG00000206052,protein_coding,DOK6,DOK6,HGNC:28301
ENSG00000288360,protein_coding,ZSWIM4,ZSWIM4,HGNC:25704
ENSG00000189299,protein_coding,FOXR2,FOXR2,HGNC:30469
ENSG00000237929,processed_pseudogene,RPL31P3,RPL31P3,HGNC:16549
ENSG00000229599,lncRNA,LINC00411,LINC00411,HGNC:42744
ENSG00000124164,protein_coding,VAPB,VAPB,HGNC:12649
ENSG00000065923,protein_coding,SLC9A7,SLC9A7,HGNC:17123
ENSG00000102452,protein_coding,NALCN,NALCN,HGNC:19082
ENSG00000285671,lncRNA,,,
ENSG00000225948,lncRNA,LINC02648,LINC02648,HGNC:54132
ENSG00000225418,unprocessed_pseudogene,AKR1C5P,AKR1C5P,HGNC:44679
ENSG00000178473,protein_coding,UCN3,UCN3,HGNC:17781
ENSG00000278107,lncRNA,,,
ENSG00000288519,lncRNA,,,
ENSG00000288240,misc_RNA,RN7SL619P,RN7SL619P,HGNC:46635
ENSG00000229751,lncRNA,,,
ENSG00000288498,lncRNA,MIR23AHG,MIR23AHG,HGNC:27620
ENSG00000150477,protein_coding,KIAA1328,KIAA1328,HGNC:29248
ENSG00000086475,protein_coding,SEPHS1,SEPHS1,HGNC:19685
ENSG00000261610,lncRNA,,,
ENSG00000273353,lncRNA,,,
ENSG00000159055,protein_coding,MIS18A,MIS18A,HGNC:1286
ENSG00000273243,lncRNA,,,
ENSG00000206028,lncRNA,,,
ENSG00000288126,miRNA,MIR24-2,MIR24-2,HGNC:31608
ENSG00000288183,miRNA,MIR27A,MIR27A,HGNC:31613
ENSG00000159873,protein_coding,CCDC117,CCDC117,HGNC:26599
ENSG00000288462,miRNA,MIR23A,MIR23A,HGNC:31605
ENSG00000288505,protein_coding,NANOS3,NANOS3,HGNC:22048
ENSG00000101146,protein_coding,RAE1,RAE1,HGNC:9828
ENSG00000227256,lncRNA,MIS18A-AS1,MIS18A-AS1,HGNC:40106
ENSG00000288397,miRNA,MIR181C,MIR181C,HGNC:31552
ENSG00000288329,miRNA,MIR181D,MIR181D,HGNC:32089
ENSG00000232623,lncRNA,MRAP-AS1,MRAP-AS1,HGNC:40108
ENSG00000288152,protein_coding,BRME1,BRME1,HGNC:28153
ENSG00000170262,protein_coding,MRAP,MRAP,HGNC:1304
ENSG00000283051,lncRNA,LINC01668,LINC01668,HGNC:52456
ENSG00000233754,lncRNA,,,
ENSG00000232794,processed_pseudogene,HNRNPDP1,HNRNPDP1,HGNC:5038
ENSG00000217835,processed_pseudogene,RBMXP5,RBMXP5,HGNC:54979
ENSG00000225218,lncRNA,,,
ENSG00000231944,lncRNA,PHKA1-AS1,PHKA1-AS1,HGNC:40446
ENSG00000187601,protein_coding,MAGEH1,MAGEH1,HGNC:24092
ENSG00000160193,protein_coding,WDR4,WDR4,HGNC:12756
ENSG00000230844,lncRNA,ZNF674-AS1,ZNF674-AS1,HGNC:44266
ENSG00000228492,processed_pseudogene,RAB11FIP1P1,RAB11FIP1P1,HGNC:42366
ENSG00000204113,processed_pseudogene,BMP2KL,BMP2KL,HGNC:17080
ENSG00000270280,processed_pseudogene,SMIM15P1,SMIM15P1,HGNC:54940
ENSG00000274588,protein_coding,DGKK,DGKK,HGNC:32395
ENSG00000067082,protein_coding,KLF6,KLF6,HGNC:2235
ENSG00000138964,protein_coding,PARVG,PARVG,HGNC:14654
ENSG00000288293,protein_coding,CC2D1A,CC2D1A,HGNC:30237
ENSG00000288132,TEC,,,
ENSG00000288365,lncRNA,,,
ENSG00000288125,lncRNA,,,
ENSG00000288362,protein_coding,CYP11A1,CYP11A1,HGNC:2590
ENSG00000287509,lncRNA,,,
ENSG00000286090,lncRNA,,,
ENSG00000229672,lncRNA,,,
ENSG00000285915,lncRNA,,,
ENSG00000180011,protein_coding,ZADH2,ZADH2,HGNC:28697
ENSG00000285988,lncRNA,,,
ENSG00000134460,protein_coding,IL2RA,IL2RA,HGNC:6008
ENSG00000279077,TEC,,,
ENSG00000154065,protein_coding,ANKRD29,ANKRD29,HGNC:27110
ENSG00000215162,lncRNA,LINC00269,LINC00269,HGNC:26586
ENSG00000236276,lncRNA,NDP-AS1,NDP-AS1,HGNC:40395
ENSG00000283737,TEC,,,
ENSG00000233661,lncRNA,SPIN4-AS1,SPIN4-AS1,HGNC:41177
ENSG00000087842,protein_coding,PIR,PIR,HGNC:30048
ENSG00000288314,transcribed_processed_pseudogene,PPIAP46,PPIAP46,HGNC:53670
ENSG00000214015,processed_pseudogene,RPL32P23,RPL32P23,HGNC:36007
ENSG00000288150,lncRNA,,,
ENSG00000266952,lncRNA,LINC01538,LINC01538,HGNC:51306
ENSG00000288179,lncRNA,,,
ENSG00000165629,protein_coding,ATP5F1C,ATP5F1C,HGNC:833
ENSG00000288178,lncRNA,LINC02255,LINC02255,HGNC:53153
ENSG00000288455,protein_coding,SEMA7A,SEMA7A,HGNC:10741
ENSG00000166401,protein_coding,SERPINB8,SERPINB8,HGNC:8952
ENSG00000224628,processed_pseudogene,,,
ENSG00000276093,lncRNA,,,
ENSG00000280220,TEC,,,
ENSG00000288195,protein_coding,PODNL1,PODNL1,HGNC:26275
ENSG00000288307,protein_coding,CTDNEP1,CTDNEP1,HGNC:19085
ENSG00000261057,lncRNA,LINC00555,LINC00555,HGNC:43699
ENSG00000182463,protein_coding,TSHZ2,TSHZ2,HGNC:13010
ENSG00000276957,lncRNA,,,
ENSG00000234135,processed_pseudogene,RPL23AP83,RPL23AP83,HGNC:35846
ENSG00000235136,processed_pseudogene,PSMA5P1,PSMA5P1,HGNC:54966
ENSG00000226199,processed_pseudogene,,,
ENSG00000134900,protein_coding,TPP2,TPP2,HGNC:12016
ENSG00000131080,protein_coding,EDA2R,EDA2R,HGNC:17756
ENSG00000237119,lncRNA,LINC01056,LINC01056,HGNC:49050
ENSG00000160194,protein_coding,NDUFV3,NDUFV3,HGNC:7719
ENSG00000224856,processed_pseudogene,RPL35AP36,RPL35AP36,HGNC:36103
ENSG00000182257,lncRNA,PRR34,PRR34,HGNC:25606
ENSG00000233017,lncRNA,,,
ENSG00000229755,lncRNA,,,
ENSG00000204547,transcribed_unprocessed_pseudogene,DEFB122,DEFB122,HGNC:18102
ENSG00000198792,protein_coding,TMEM184B,TMEM184B,HGNC:1310
ENSG00000054796,protein_coding,SPO11,SPO11,HGNC:11250
ENSG00000154727,protein_coding,GABPA,GABPA,HGNC:4071
ENSG00000283349,transcribed_unitary_pseudogene,PFN5P,PFN5P,HGNC:53808
ENSG00000173198,protein_coding,CYSLTR1,CYSLTR1,HGNC:17451
ENSG00000288497,miRNA,MIR6881,MIR6881,HGNC:50098
ENSG00000288212,lncRNA,,,
ENSG00000288453,protein_coding,DCAF15,DCAF15,HGNC:25095
ENSG00000288408,protein_coding,UBL7,UBL7,HGNC:28221
ENSG00000264345,lncRNA,LINC01894,LINC01894,HGNC:52713
ENSG00000287248,lncRNA,,,
ENSG00000276993,lncRNA,,,
ENSG00000260676,lncRNA,LINC01541,LINC01541,HGNC:51309
ENSG00000236420,processed_pseudogene,CHCHD3P1,CHCHD3P1,HGNC:44697
ENSG00000182220,protein_coding,ATP6AP2,ATP6AP2,HGNC:18305
ENSG00000228353,lncRNA,,,
ENSG00000235838,processed_pseudogene,HSP90AB7P,HSP90AB7P,HGNC:44701
ENSG00000224382,lncRNA,LINC00703,LINC00703,HGNC:44677
ENSG00000256704,processed_pseudogene,ENTR1P1,ENTR1P1,HGNC:29375
ENSG00000267356,lncRNA,,,
ENSG00000206129,lncRNA,,,
ENSG00000224251,lncRNA,,,
ENSG00000288283,protein_coding,RFX1,RFX1,HGNC:9982
ENSG00000267704,processed_pseudogene,FRG2LP,FRG2LP,HGNC:51798
ENSG00000267752,processed_pseudogene,RPS10P27,RPS10P27,HGNC:36850
ENSG00000273619,lncRNA,,,
ENSG00000283294,lncRNA,,,
ENSG00000227964,lncRNA,LINC01429,LINC01429,HGNC:50741
ENSG00000286999,lncRNA,,,
ENSG00000263716,processed_pseudogene,SLC25A51P2,SLC25A51P2,HGNC:23327
ENSG00000065665,protein_coding,SEC61A2,SEC61A2,HGNC:17702
ENSG00000132821,protein_coding,VSTM2L,VSTM2L,HGNC:16096
ENSG00000267015,lncRNA,,,
ENSG00000233574,lncRNA,,,
ENSG00000267497,processed_pseudogene,NFE2L3P1,NFE2L3P1,HGNC:22278
ENSG00000199197,misc_RNA,RN7SKP72,RN7SKP72,HGNC:45796
ENSG00000100290,protein_coding,BIK,BIK,HGNC:1051
ENSG00000199272,snRNA,RNU6-349P,RNU6-349P,HGNC:47312
ENSG00000243591,misc_RNA,RN7SL282P,RN7SL282P,HGNC:46298
ENSG00000242985,misc_RNA,RN7SL50P,RN7SL50P,HGNC:46066
ENSG00000283532,miRNA,MIR4317,MIR4317,HGNC:38260
ENSG00000159212,protein_coding,CLIC6,CLIC6,HGNC:2065
ENSG00000241223,misc_RNA,RN7SL39P,RN7SL39P,HGNC:46055
ENSG00000275518,miRNA,MIR6718,MIR6718,HGNC:50195
ENSG00000207278,snRNA,RNU6-831P,RNU6-831P,HGNC:47794
ENSG00000199856,snoRNA,U3,,
ENSG00000225785,lncRNA,,,
ENSG00000251897,snRNA,RNU6-916P,RNU6-916P,HGNC:47879
ENSG00000251994,snRNA,RNU2-27P,RNU2-27P,HGNC:48520
ENSG00000275923,lncRNA,,,
ENSG00000212626,snoRNA,,,
ENSG00000271298,processed_pseudogene,,,
ENSG00000212572,snRNA,RNU6-903P,RNU6-903P,HGNC:47866
ENSG00000204548,protein_coding,DEFB121,DEFB121,HGNC:18101
ENSG00000200883,misc_RNA,Y_RNA,,
ENSG00000207092,misc_RNA,Y_RNA,,
ENSG00000201466,misc_RNA,Y_RNA,,
ENSG00000283492,miRNA,MIR7153,MIR7153,HGNC:50190
ENSG00000221363,snRNA,RNU6ATAC20P,RNU6ATAC20P,HGNC:46919
ENSG00000206827,snRNA,RNU6-1032P,RNU6-1032P,HGNC:47995
ENSG00000242182,misc_RNA,RN7SL745P,RN7SL745P,HGNC:46761
ENSG00000223023,misc_RNA,Y_RNA,,
ENSG00000284331,miRNA,MIR4741,MIR4741,HGNC:41661
ENSG00000199357,misc_RNA,Y_RNA,,
ENSG00000283123,processed_pseudogene,RARRES2P11,RARRES2P11,HGNC:51743
ENSG00000201852,snRNA,RNU6-702P,RNU6-702P,HGNC:47665
ENSG00000222087,snRNA,RNU6-721P,RNU6-721P,HGNC:47684
ENSG00000242216,misc_RNA,RN7SL97P,RN7SL97P,HGNC:46113
ENSG00000125977,protein_coding,EIF2S2,EIF2S2,HGNC:3266
ENSG00000207160,snRNA,RNU6-1289P,RNU6-1289P,HGNC:48252
ENSG00000283218,miRNA,MIR302F,MIR302F,HGNC:35349
ENSG00000199636,misc_RNA,Y_RNA,,
ENSG00000199366,misc_RNA,Y_RNA,,
ENSG00000276221,miRNA,MIR8057,MIR8057,HGNC:49960
ENSG00000251719,snRNA,RNU6-408P,RNU6-408P,HGNC:47371
ENSG00000206863,snRNA,RNU5A-6P,RNU5A-6P,HGNC:42527
ENSG00000278890,lncRNA,,,
ENSG00000199874,rRNA_pseudogene,RNA5SP452,RNA5SP452,HGNC:43352
ENSG00000261202,lncRNA,TNRC6B-DT,TNRC6B-DT,HGNC:55373
ENSG00000273524,misc_RNA,Metazoa_SRP,,
ENSG00000206766,snRNA,RNU6-435P,RNU6-435P,HGNC:47398
ENSG00000212051,miRNA,MIR320C2,MIR320C2,HGNC:35387
ENSG00000212329,snRNA,RNU6-316P,RNU6-316P,HGNC:47279
ENSG00000222320,snRNA,RNU6-1050P,RNU6-1050P,HGNC:48013
ENSG00000199204,misc_RNA,Y_RNA,,
ENSG00000100271,protein_coding,TTLL1,TTLL1,HGNC:1312
ENSG00000283514,miRNA,MIR3975,MIR3975,HGNC:41613
ENSG00000185808,protein_coding,PIGP,PIGP,HGNC:3046
ENSG00000265641,miRNA,MIR3929,MIR3929,HGNC:38945
ENSG00000266530,miRNA,MIR4318,MIR4318,HGNC:38333
ENSG00000283615,miRNA,MIR924,MIR924,HGNC:33674
ENSG00000283645,miRNA,MIR5583-2,MIR5583-2,HGNC:43471
ENSG00000266148,miRNA,MIR5583-1,MIR5583-1,HGNC:43491
ENSG00000212354,snRNA,RNU6-1242P,RNU6-1242P,HGNC:48205
ENSG00000222704,misc_RNA,RN7SKP182,RN7SKP182,HGNC:45906
ENSG00000253040,rRNA_pseudogene,RNA5SP454,RNA5SP454,HGNC:43354
ENSG00000202060,rRNA_pseudogene,RNA5SP455,RNA5SP455,HGNC:43355
ENSG00000207797,miRNA,MIR187,MIR187,HGNC:31558
ENSG00000266276,miRNA,MIR4743,MIR4743,HGNC:41894
ENSG00000266582,miRNA,MIR4527,MIR4527,HGNC:41633
ENSG00000253038,snRNA,RNU6-706P,RNU6-706P,HGNC:47669
ENSG00000206944,snRNA,RNU6-708P,RNU6-708P,HGNC:47671
ENSG00000288351,lncRNA,,,
ENSG00000251997,rRNA_pseudogene,RNA5SP458,RNA5SP458,HGNC:43358
ENSG00000263872,miRNA,MIR4528,MIR4528,HGNC:41547
ENSG00000240663,misc_RNA,RN7SL310P,RN7SL310P,HGNC:46326
ENSG00000288474,protein_coding,RLN3,RLN3,HGNC:17135
ENSG00000201668,misc_RNA,Y_RNA,,
ENSG00000202240,snRNA,RNU6-737P,RNU6-737P,HGNC:47700
ENSG00000200527,rRNA_pseudogene,RNA5SP457,RNA5SP457,HGNC:43357
ENSG00000283343,miRNA,MIR4320,MIR4320,HGNC:38369
ENSG00000206865,misc_RNA,Y_RNA,,
ENSG00000212539,snoRNA,U3,,
ENSG00000251992,scaRNA,SCARNA17,SCARNA17,HGNC:32574
ENSG00000252139,scaRNA,,,
ENSG00000201816,snoRNA,SNORA73,,
ENSG00000206769,snRNA,RNU6-116P,RNU6-116P,HGNC:47079
ENSG00000288441,lncRNA,,,
ENSG00000239398,misc_RNA,RN7SL342P,RN7SL342P,HGNC:46358
ENSG00000200872,rRNA_pseudogene,RNA5SP456,RNA5SP456,HGNC:43356
ENSG00000288185,protein_coding,IL27RA,IL27RA,HGNC:17290
ENSG00000202468,snRNA,RNU4-17P,RNU4-17P,HGNC:46953
ENSG00000252555,snRNA,RNU6-567P,RNU6-567P,HGNC:47530
ENSG00000199867,misc_RNA,Y_RNA,,
ENSG00000263354,miRNA,MIR5011,MIR5011,HGNC:43496
ENSG00000206746,snRNA,RNU6-142P,RNU6-142P,HGNC:47105
ENSG00000238680,snRNA,RNU6-1037P,RNU6-1037P,HGNC:48000
ENSG00000243549,misc_RNA,RN7SL705P,RN7SL705P,HGNC:46721
ENSG00000239748,misc_RNA,RN7SL795P,RN7SL795P,HGNC:46811
ENSG00000252598,rRNA_pseudogene,RNA5SP460,RNA5SP460,HGNC:43360
ENSG00000263750,miRNA,MIR548AV,MIR548AV,HGNC:43537
ENSG00000283452,sRNA,,,
ENSG00000241866,misc_RNA,RN7SL401P,RN7SL401P,HGNC:46417
ENSG00000207072,snRNA,RNU6-39P,RNU6-39P,HGNC:34283
ENSG00000288264,protein_coding,,,
ENSG00000275355,misc_RNA,Metazoa_SRP,,
ENSG00000199392,snoRNA,,,
ENSG00000199728,snRNA,RNU6-655P,RNU6-655P,HGNC:47618
ENSG00000201723,misc_RNA,Y_RNA,,
ENSG00000252260,rRNA_pseudogene,RNA5SP461,RNA5SP461,HGNC:43361
ENSG00000252097,snRNA,RNU6-346P,RNU6-346P,HGNC:47309
ENSG00000259256,lncRNA,LINC01895,LINC01895,HGNC:52714
ENSG00000288485,protein_coding,ELP5,ELP5,HGNC:30617
ENSG00000203883,protein_coding,SOX18,SOX18,HGNC:11194
ENSG00000286232,lncRNA,,,
ENSG00000229882,lncRNA,,,
ENSG00000154930,protein_coding,ACSS1,ACSS1,HGNC:16091
ENSG00000240364,processed_pseudogene,RPL31P59,RPL31P59,HGNC:36975
ENSG00000288318,protein_coding,PALM3,PALM3,HGNC:33274
ENSG00000265243,IG_C_pseudogene,IGLJCOR18,IGLJCOR18,HGNC:28614
ENSG00000243720,processed_pseudogene,RPL21P127,RPL21P127,HGNC:36099
ENSG00000159197,protein_coding,KCNE2,KCNE2,HGNC:6242
ENSG00000263460,transcribed_processed_pseudogene,BOD1P1,BOD1P1,HGNC:51435
ENSG00000186980,protein_coding,KRTAP23-1,KRTAP23-1,HGNC:18928
ENSG00000266835,lncRNA,GAPLINC,GAPLINC,HGNC:51308
ENSG00000274391,protein_coding,TPTE,TPTE,HGNC:12023
ENSG00000288278,processed_pseudogene,EEF1DP1,EEF1DP1,HGNC:32474
ENSG00000274776,lncRNA,,,
ENSG00000288191,protein_coding,MISP3,MISP3,HGNC:26963
ENSG00000078043,protein_coding,PIAS2,PIAS2,HGNC:17311
ENSG00000288366,miRNA,MIR1199,MIR1199,HGNC:50081
ENSG00000288239,protein_coding,C19orf67,C19orf67,HGNC:34354
ENSG00000285111,lncRNA,,,
ENSG00000175820,protein_coding,CCDC168,CCDC168,HGNC:26851
ENSG00000286312,lncRNA,,,
ENSG00000151287,protein_coding,TEX30,TEX30,HGNC:25188
ENSG00000284831,processed_pseudogene,BRD7P1,BRD7P1,HGNC:19923
ENSG00000285274,unprocessed_pseudogene,,,
ENSG00000284911,misc_RNA,RN7SKP205,RN7SKP205,HGNC:45929
ENSG00000284904,unprocessed_pseudogene,,,
ENSG00000235111,lncRNA,,,
ENSG00000285965,lncRNA,,,
ENSG00000128408,protein_coding,RIBC2,RIBC2,HGNC:13241
ENSG00000285289,lncRNA,LINC00596,LINC00596,HGNC:23167
ENSG00000285282,lncRNA,DHRS4-AS1,DHRS4-AS1,HGNC:23175
ENSG00000288488,protein_coding,SAMD1,,
ENSG00000288516,protein_coding,PRKACA,PRKACA,HGNC:9380
ENSG00000230121,lncRNA,,,
ENSG00000234170,lncRNA,LINC02645,LINC02645,HGNC:54129
ENSG00000285623,lncRNA,,,
ENSG00000134901,protein_coding,POGLUT2,POGLUT2,HGNC:19350
ENSG00000223784,lncRNA,LINP1,LINP1,HGNC:53170
ENSG00000284807,protein_coding,DHRS4,DHRS4,HGNC:16985
ENSG00000100083,protein_coding,GGA1,GGA1,HGNC:17842
ENSG00000231326,lncRNA,LINC02662,LINC02662,HGNC:54148
ENSG00000235281,lncRNA,,,
ENSG00000264490,lncRNA,,,
ENSG00000101134,protein_coding,DOK5,DOK5,HGNC:16173
ENSG00000230096,lncRNA,,,
ENSG00000197889,protein_coding,MEIG1,MEIG1,HGNC:23429
ENSG00000267587,processed_pseudogene,,,
ENSG00000279354,TEC,,,
ENSG00000234752,lncRNA,LINC02676,LINC02676,HGNC:54170
ENSG00000286439,lncRNA,,,
ENSG00000280212,TEC,,,
ENSG00000229919,processed_pseudogene,ELOCP3,ELOCP3,HGNC:29457
ENSG00000271046,lncRNA,,,
ENSG00000266957,lncRNA,,,
ENSG00000287277,lncRNA,,,
ENSG00000267724,lncRNA,,,
ENSG00000267800,processed_pseudogene,,,
ENSG00000270181,protein_coding,BIVM-ERCC5,BIVM-ERCC5,HGNC:43690
ENSG00000167220,protein_coding,HDHD2,HDHD2,HGNC:25364
ENSG00000288496,lncRNA,,,
ENSG00000288210,protein_coding,ASF1B,ASF1B,HGNC:20996
ENSG00000151655,protein_coding,ITIH2,ITIH2,HGNC:6167
ENSG00000231290,lncRNA,APCDD1L-DT,APCDD1L-DT,HGNC:27152
ENSG00000288390,lncRNA,UBL7-DT,UBL7-DT,HGNC:48614
ENSG00000134897,protein_coding,BIVM,BIVM,HGNC:16034
ENSG00000288348,lncRNA,ADGRL1-AS1,ADGRL1-AS1,HGNC:55309
ENSG00000288227,transcribed_processed_pseudogene,,,
ENSG00000288324,protein_coding,ADGRL1,ADGRL1,HGNC:20973
ENSG00000288276,lncRNA,,,
ENSG00000286159,lncRNA,,,
ENSG00000288341,snoRNA,,,
